orderkey,orderstatus,totalprice,clerk,custkey,c_name,c_address,c_phone,c_acctbal,mktsegment,linenumber,quantity,extendedprice,discount,returnflag,linestatus,shipdate,commitdate,shipinstruct,nationkey,n_name,n_comment
1070659.0,dninyjpnrm,172617.32,Clerk#000000328,1324.0,nan,nan,nan,nan,nan,nan,nan,nan,0.01,nan,F,nan,nan,nan,nan,nan,nan
1041088.0,F,145125.3,Clerk#000000993,51724.0,nan,nan,nan,nan,nan,nan,nan,nan,0.04,nan,F,nan,nan,nan,nan,nan,nan
1070659.0,F,172617.32,Clerk#000000328,1324.0,nan,nan,nan,nan,nan,nan,nan,nan,0.01,nan,F,nan,nan,nan,nan,nan,nan
1170370.0,F,97105.85,Clerk#000000699,17083.0,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
1179746.0,O,218497.01,Clerk#000000818,75154.0,nan,nan,nan,nan,nan,nan,40.0,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1156996.0,O,169579.56,Clerk#000000217,135766.0,nan,nan,nan,nan,nan,nan,45.0,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1048451.0,F,306617.82,Clerk#000000567,78163.0,nan,nan,nan,nan,nan,nan,48.0,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
1149541.0,O,147754.68,Clerk#000000427,42424.0,nan,nan,nan,nan,nan,nan,46.0,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1170370.0,F,97105.85,dxgfegpqpk,76761.0,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
1157316.0,O,219759.11,Clerk#000000095,35650.0,nan,nan,nan,nan,nan,nan,46.0,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1091363.0,F,215431.25,Clerk#000000413,93415.0,nan,nan,nan,nan,nan,nan,8.0,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
1048290.0,O,179197.13,Clerk#000000155,1723.0,nan,nan,nan,nan,nan,nan,8.0,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1043621.0,O,188135.16,Clerk#000000878,21448.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan,nan,DELIVER IN PERSON,nan,nan,nan
1158307.0,O,105227.54,Clerk#000000760,146950.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,COLLECT COD,nan,nan,nan
1150723.0,O,302519.32,Clerk#000000071,86962.0,nan,nan,nan,nan,nan,nan,47.0,nan,nan,nan,nan,1996-08-12,nan,nan,nan,nan,nan
1066435.0,O,135259.01,Clerk#000000227,39283.0,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,1997-03-23,nan,nan,nan,nan,nan
1002177.0,F,68991.83,Clerk#000000638,81935.0,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,1993-04-16,nan,nan,nan,nan,nan
1129891.0,F,161213.16,Clerk#000000788,148108.0,nan,nan,nan,nan,nan,nan,31.0,nan,nan,nan,nan,1992-10-06,nan,nan,nan,nan,nan
1054146.0,O,320256.13,Clerk#000000866,51248.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,1997-05-08,nan,nan,nan,nan,nan
1119490.0,F,75259.01,Clerk#000000865,33193.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1993-03-11,TAKE BACK RETURN,nan,nan,nan
113795.0,O,162096.79,Clerk#000000332,21958.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1998-01-13,NONE,nan,nan,nan
1064193.0,O,41190.32,hirsqyshir,800297.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1997-03-25,TAKE BACK RETURN,nan,nan,nan
1099488.0,F,329603.22,Clerk#000000025,95707.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1993-09-13,COLLECT COD,nan,nan,nan
1017091.0,pqyzudnrzo,384787.66,Clerk#000000240,544823.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1995-02-11,COLLECT COD,nan,nan,nan
1099488.0,F,329603.22,plltzvrqnt,95707.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1993-09-13,COLLECT COD,nan,nan,nan
1064193.0,O,41190.32,Clerk#000000786,124648.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1997-03-25,TAKE BACK RETURN,nan,nan,nan
1119490.0,fqyqpayime,75259.01,Clerk#000000865,290674.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1993-03-11,TAKE BACK RETURN,nan,nan,nan
1017091.0,F,384787.66,Clerk#000000240,87932.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1995-02-11,COLLECT COD,nan,nan,nan
113795.0,O,162096.79,Clerk#000000332,796211.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1998-01-13,NONE,nan,nan,nan
1083490.0,F,243246.32,Clerk#000000845,133270.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,nan,nan,DELIVER IN PERSON,nan,nan,nan
1035015.0,F,330804.32,jujgoypjxl,92225.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,nan,nan,TAKE BACK RETURN,nan,nan,nan
1158977.0,yenmexnxtx,70252.2,odbdmtkwux,87708.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,nan,nan,COLLECT COD,nan,nan,nan
1035015.0,F,330804.32,Clerk#000000567,92225.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,nan,nan,TAKE BACK RETURN,nan,nan,nan
1158977.0,F,70252.2,Clerk#000000829,39587.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,nan,nan,COLLECT COD,nan,nan,nan
116581.0,aynnhuzvzr,94080.29,kuddkeziml,670264.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,N,nan,nan,nan,nan,nan,nan,nan
1166502.0,gdgjsuaonx,126932.21,Clerk#000000837,1285.0,nan,nan,nan,nan,nan,nan,32.0,nan,nan,A,nan,nan,nan,nan,nan,nan,nan
1150723.0,O,302519.32,Clerk#000000071,86962.0,nan,nan,nan,nan,nan,nan,24.0,nan,nan,N,nan,nan,nan,nan,nan,nan,nan
116581.0,O,94080.29,Clerk#000000592,121177.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,N,nan,nan,nan,nan,nan,nan,nan
1048451.0,F,306617.82,Clerk#000000567,78163.0,nan,nan,nan,nan,nan,nan,39.0,nan,nan,R,nan,nan,nan,nan,nan,nan,nan
1166502.0,F,126932.21,Clerk#000000837,1285.0,nan,nan,nan,nan,nan,nan,32.0,nan,nan,A,nan,nan,nan,nan,nan,nan,nan
1001987.0,F,172648.36,Clerk#000000871,6281.0,nan,nan,nan,nan,nan,nan,15.0,nan,nan,A,nan,nan,nan,nan,nan,nan,nan
1077797.0,F,214020.32,Clerk#000000128,97819.0,nan,nan,nan,nan,nan,nan,9.0,nan,nan,R,nan,nan,nan,nan,nan,nan,nan
1068898.0,O,245834.9,Clerk#000000626,102181.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,nan,1995-09-25,nan,nan,nan,nan
1068898.0,hewhsoypmm,245834.9,Clerk#000000626,309062.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,nan,1995-09-25,nan,nan,nan,nan
1164000.0,O,193863.07,Clerk#000000022,12695.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,nan,1997-04-12,nan,nan,nan,nan
1017638.0,O,259820.04,Clerk#000000445,75373.0,nan,nan,nan,nan,nan,6.0,nan,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1040678.0,F,116341.44,Clerk#000000381,129268.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
102880.0,ihogfhrmrn,131192.54,ypzluoarue,110915.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1040678.0,F,116341.44,Clerk#000000381,886281.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
110279.0,O,219164.3,Clerk#000000686,91778.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1112642.0,F,137124.71,Clerk#000000734,144440.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
1117697.0,F,304065.98,Clerk#000000298,149290.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
1165926.0,O,204532.53,Clerk#000000625,18985.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
102880.0,O,131192.54,Clerk#000000433,110915.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1117697.0,hdfwoovyyl,304065.98,vmxsfkrfec,149290.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
1093031.0,F,305874.46,Clerk#000000815,105790.0,nan,nan,nan,nan,nan,nan,nan,nan,0.04,A,nan,nan,nan,nan,nan,nan,nan
1154053.0,O,175152.37,Clerk#000000272,126964.0,nan,nan,nan,nan,nan,nan,nan,nan,0.04,N,nan,nan,nan,nan,nan,nan,nan
1121730.0,O,76187.68,Clerk#000000116,97613.0,nan,nan,nan,nan,nan,nan,nan,nan,0.07,N,nan,nan,nan,nan,nan,nan,nan
1163013.0,O,193210.2,Clerk#000000369,16597.0,nan,nan,nan,nan,nan,nan,nan,nan,0.03,N,nan,nan,nan,nan,nan,nan,nan
104198.0,O,296416.84,Clerk#000000917,60313.0,nan,nan,nan,nan,nan,nan,nan,nan,0.09,N,nan,nan,nan,nan,nan,nan,nan
1163013.0,bvkzqkages,193210.2,sdnbxkajpv,16597.0,nan,nan,nan,nan,nan,nan,nan,nan,0.03,N,nan,nan,nan,nan,nan,nan,nan
1055107.0,eweoacpvxw,192607.57,Clerk#000000412,127589.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,R,nan,1992-08-24,nan,nan,nan,nan,nan
1114690.0,wqpznnjlzz,143891.35,tvrwdzybhs,352888.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,nan,1998-05-29,nan,nan,nan,nan,nan
1055107.0,F,192607.57,Clerk#000000412,127589.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,R,nan,1992-08-24,nan,nan,nan,nan,nan
1107972.0,O,250193.58,Clerk#000000408,15925.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,nan,1998-02-12,nan,nan,nan,nan,nan
1114690.0,O,143891.35,Clerk#000000433,72667.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,nan,1998-05-29,nan,nan,nan,nan,nan
1124162.0,F,232922.86,Clerk#000000122,85561.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,A,nan,1994-08-23,nan,nan,nan,nan,nan
1062371.0,F,172033.51,Clerk#000000705,117236.0,nan,nan,nan,nan,nan,4.0,nan,nan,0.08,nan,nan,nan,nan,nan,nan,nan,nan
1169603.0,O,23097.21,Clerk#000000639,85661.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.1,nan,nan,nan,nan,nan,nan,nan,nan
1060576.0,wdxbpxfibv,100802.51,Clerk#000000619,793598.0,nan,nan,nan,nan,nan,3.0,nan,nan,0.06,nan,nan,nan,nan,nan,nan,nan,nan
1060576.0,F,100802.51,Clerk#000000619,96089.0,nan,nan,nan,nan,nan,3.0,nan,nan,0.06,nan,nan,nan,nan,nan,nan,nan,nan
106147.0,O,186792.69,Clerk#000000834,118451.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.05,nan,nan,nan,nan,nan,nan,nan,nan
1030561.0,F,142489.23,Clerk#000000780,2191.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.04,nan,nan,nan,nan,nan,nan,nan,nan
106147.0,O,186792.69,pcrrexsqng,303407.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.05,nan,nan,nan,nan,nan,nan,nan,nan
105316.0,F,75633.33,Clerk#000000944,145393.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,1993-04-15,nan,nan,nan,nan,nan
1165926.0,O,204532.53,Clerk#000000625,18985.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,1997-04-21,nan,nan,nan,nan,nan
1025281.0,O,333633.87,Clerk#000000163,45959.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,1997-03-13,nan,nan,nan,nan,nan
1073858.0,F,231047.0,Clerk#000000438,22951.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,1994-12-30,nan,nan,nan,nan,nan
105316.0,F,75633.33,uaqykmuuss,145393.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,1993-04-15,nan,nan,nan,nan,nan
1032194.0,F,225771.04,Clerk#000000834,118840.0,nan,nan,nan,nan,nan,6.0,nan,nan,nan,nan,nan,nan,1992-08-30,nan,nan,nan,nan
103329.0,aeesugrkte,223619.85,Clerk#000000214,52093.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,1997-04-24,nan,nan,nan,nan
1117344.0,O,131448.91,Clerk#000000724,79142.0,nan,nan,nan,nan,nan,6.0,nan,nan,nan,nan,nan,nan,1996-04-08,nan,nan,nan,nan
1001987.0,F,172648.36,Clerk#000000871,6281.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,1992-09-24,nan,nan,nan,nan
103329.0,O,223619.85,Clerk#000000214,52093.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,1997-04-24,nan,nan,nan,nan
1023104.0,O,124958.97,Clerk#000000062,44515.0,nan,nan,nan,nan,nan,1.0,47.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1027105.0,P,162954.37,zqvwscmzzg,482487.0,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1138306.0,P,76894.63,Clerk#000000334,399903.0,nan,nan,nan,nan,nan,3.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1023104.0,O,124958.97,nuugqveejc,147462.0,nan,nan,nan,nan,nan,1.0,47.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1169986.0,O,50059.23,Clerk#000000157,107011.0,nan,nan,nan,nan,nan,2.0,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1027105.0,P,162954.37,Clerk#000000796,43543.0,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1138306.0,P,76894.63,Clerk#000000334,8462.0,nan,nan,nan,nan,nan,3.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1020581.0,O,131818.3,Clerk#000000967,16345.0,nan,nan,nan,nan,nan,2.0,24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1068195.0,O,128269.59,Clerk#000000717,70240.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1997-08-25,nan,nan,nan,nan,nan
1068195.0,gjqlamnubx,128269.59,zvvbgkjhav,569307.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1997-08-25,nan,nan,nan,nan,nan
1107972.0,O,250193.58,Clerk#000000408,15925.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1998-03-26,nan,nan,nan,nan,nan
1040678.0,F,116341.44,Clerk#000000381,129268.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,R,nan,nan,nan,nan,nan,nan,nan
1040678.0,F,116341.44,Clerk#000000381,886281.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,R,nan,nan,nan,nan,nan,nan,nan
1094756.0,O,4950.32,Clerk#000000373,141706.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1106437.0,O,264171.97,Clerk#000000700,126817.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1094756.0,cqknamyltx,4950.32,njuyypazal,824554.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1042182.0,F,104804.21,Clerk#000000774,130051.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1002177.0,F,68991.83,Clerk#000000638,81935.0,nan,nan,nan,nan,nan,nan,33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1138306.0,P,76894.63,Clerk#000000334,399903.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1047424.0,mhgczbduzw,157530.16,Clerk#000000638,841682.0,nan,nan,nan,nan,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1138306.0,P,76894.63,Clerk#000000334,8462.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1047424.0,O,157530.16,Clerk#000000638,70351.0,nan,nan,nan,nan,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1030561.0,F,142489.23,Clerk#000000780,2191.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DELIVER IN PERSON,nan,nan,nan
1038017.0,O,173802.95,Clerk#000000039,114541.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,TAKE BACK RETURN,nan,nan,nan
1166502.0,F,126932.21,Clerk#000000837,1285.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,TAKE BACK RETURN,nan,nan,nan
1166502.0,gdgjsuaonx,126932.21,Clerk#000000837,1285.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,TAKE BACK RETURN,nan,nan,nan
1135431.0,tgjkdvtbxt,231769.93,Clerk#000000929,22723.0,nan,nan,nan,nan,nan,nan,nan,nan,0.09,nan,nan,nan,nan,nan,nan,nan,nan
1012992.0,O,16964.1,Clerk#000000683,70804.0,nan,nan,nan,nan,nan,nan,nan,nan,0.08,nan,nan,nan,nan,nan,nan,nan,nan
1135431.0,O,231769.93,Clerk#000000929,22723.0,nan,nan,nan,nan,nan,nan,nan,nan,0.09,nan,nan,nan,nan,nan,nan,nan,nan
1052100.0,velmcuhvuj,114948.29,gjxbrlttno,7097.0,nan,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,nan,nan,nan,nan,nan,nan
1052100.0,F,114948.29,Clerk#000000818,46955.0,nan,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,nan,nan,nan,nan,nan,nan
1148706.0,mbohahkzqo,91852.01,jkctcywbwb,134359.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1081185.0,whwzhsdbxt,157393.18,Clerk#000000657,726377.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
1148706.0,O,91852.01,Clerk#000000888,134359.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,nan,nan,nan,nan,nan,nan
1081185.0,F,157393.18,Clerk#000000657,20482.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,nan,nan,nan,nan,nan,nan
1022278.0,O,196822.48,Clerk#000000715,111316.0,,,,,,,,,,,,,,,,,
1022278.0,O,196822.48,Clerk#000000715,111316.0,,,,,,,,,,,,,,,,,
1095682.0,gxsulmsvrc,145359.56,tjjemqczsn,182067.0,,,,,,,,,,,,,,,,,
1132549.0,yqxrxljojw,60747.37,Clerk#000000908,912384.0,,,,,,,,,,,,,,,,,
1070432.0,O,99851.09,Clerk#000000841,88087.0,,,,,,,,,,,,,,,,,
1070432.0,O,99851.09,Clerk#000000841,88087.0,,,,,,,,,,,,,,,,,
103748.0,F,29290.01,Clerk#000000353,92242.0,,,,,,,,,,,,,,,,,
103748.0,F,29290.01,Clerk#000000353,92242.0,,,,,,,,,,,,,,,,,
1001409.0,twuixuebfb,20355.02,qgwiydpohb,94388.0,,,,,,,,,,,,,,,,,
1161222.0,F,67570.59,Clerk#000000646,75401.0,,,,,,,,,,,,,,,,,
1161222.0,F,67570.59,Clerk#000000646,75401.0,,,,,,,,,,,,,,,,,
1159302.0,gjbkrdlgtn,191290.96,Clerk#000000615,855183.0,,,,,,,,,,,,,,,,,
1026022.0,O,188497.49,Clerk#000000432,139555.0,,,,,,,,,,,,,,,,,
1026022.0,O,188497.49,Clerk#000000432,139555.0,,,,,,,,,,,,,,,,,
1100867.0,F,4594.95,Clerk#000000890,58234.0,,,,,,,,,,,,,,,,,
1100867.0,F,4594.95,Clerk#000000890,58234.0,,,,,,,,,,,,,,,,,
101088.0,O,83017.98,hndocrvscp,138119.0,,,,,,,,,,,,,,,,,
1101826.0,F,81605.34,Clerk#000000691,110888.0,,,,,,,,,,,,,,,,,
1101826.0,F,81605.34,Clerk#000000691,110888.0,,,,,,,,,,,,,,,,,
1008934.0,O,84211.58,Clerk#000000233,26447.0,,,,,,,,,,,,,,,,,
1008934.0,O,84211.58,Clerk#000000233,26447.0,,,,,,,,,,,,,,,,,
1147270.0,F,124756.17,Clerk#000000225,62042.0,,,,,,,,,,,,,,,,,
1147270.0,F,124756.17,Clerk#000000225,62042.0,,,,,,,,,,,,,,,,,
1147270.0,F,124756.17,Clerk#000000225,62042.0,,,,,,,,,,,,,,,,,
1174373.0,eotjxcxboj,8334.36,Clerk#000000618,105136.0,,,,,,,,,,,,,,,,,
1044832.0,rbmwavvadb,38431.21,xnqvswmxoo,67435.0,,,,,,,,,,,,,,,,,
1005345.0,O,12920.85,Clerk#000000567,71566.0,,,,,,,,,,,,,,,,,
1005345.0,O,12920.85,Clerk#000000567,71566.0,,,,,,,,,,,,,,,,,
109863.0,O,210223.0,Clerk#000000506,145003.0,,,,,,,,,,,,,,,,,
109863.0,O,210223.0,Clerk#000000506,145003.0,,,,,,,,,,,,,,,,,
1105125.0,F,14859.47,Clerk#000000117,110024.0,,,,,,,,,,,,,,,,,
1105125.0,F,14859.47,Clerk#000000117,110024.0,,,,,,,,,,,,,,,,,
1147303.0,O,18564.47,Clerk#000000308,118027.0,,,,,,,,,,,,,,,,,
1147303.0,O,18564.47,Clerk#000000308,118027.0,,,,,,,,,,,,,,,,,
1147303.0,O,18564.47,Clerk#000000308,118027.0,,,,,,,,,,,,,,,,,
1014470.0,cuvlganxgg,50088.29,Clerk#000000177,513644.0,,,,,,,,,,,,,,,,,
1130176.0,F,56313.25,Clerk#000000330,97024.0,,,,,,,,,,,,,,,,,
1130176.0,F,56313.25,Clerk#000000330,97024.0,,,,,,,,,,,,,,,,,
1083136.0,F,74290.59,Clerk#000000393,41368.0,,,,,,,,,,,,,,,,,
1083136.0,F,74290.59,Clerk#000000393,41368.0,,,,,,,,,,,,,,,,,
1124482.0,F,131251.38,Clerk#000000635,146657.0,,,,,,,,,,,,,,,,,
1124482.0,F,131251.38,Clerk#000000635,146657.0,,,,,,,,,,,,,,,,,
1026246.0,O,6431.89,Clerk#000000605,135085.0,,,,,,,,,,,,,,,,,
1026246.0,O,6431.89,Clerk#000000605,135085.0,,,,,,,,,,,,,,,,,
1038882.0,O,98726.21,Clerk#000000605,57751.0,,,,,,,,,,,,,,,,,
1038882.0,O,98726.21,Clerk#000000605,57751.0,,,,,,,,,,,,,,,,,
1135234.0,F,12225.99,Clerk#000000836,12088.0,,,,,,,,,,,,,,,,,
1135234.0,F,12225.99,Clerk#000000836,12088.0,,,,,,,,,,,,,,,,,
1135234.0,F,12225.99,Clerk#000000836,12088.0,,,,,,,,,,,,,,,,,
1135234.0,F,12225.99,Clerk#000000836,12088.0,,,,,,,,,,,,,,,,,
1149122.0,O,72619.93,cardldzpud,588044.0,,,,,,,,,,,,,,,,,
1045824.0,F,70762.17,Clerk#000000980,34282.0,,,,,,,,,,,,,,,,,
1045824.0,F,70762.17,Clerk#000000980,34282.0,,,,,,,,,,,,,,,,,
1044832.0,F,38431.21,Clerk#000000273,67435.0,,,,,,,,,,,,,,,,,
1044832.0,F,38431.21,Clerk#000000273,67435.0,,,,,,,,,,,,,,,,,
1078820.0,F,26174.34,Clerk#000000861,56284.0,,,,,,,,,,,,,,,,,
1078820.0,F,26174.34,Clerk#000000861,56284.0,,,,,,,,,,,,,,,,,
1078820.0,F,26174.34,Clerk#000000861,56284.0,,,,,,,,,,,,,,,,,
1172871.0,F,3171.62,Clerk#000000374,1225.0,,,,,,,,,,,,,,,,,
1172871.0,F,3171.62,Clerk#000000374,1225.0,,,,,,,,,,,,,,,,,
1018119.0,F,235284.67,Clerk#000000518,133405.0,,,,,,,,,,,,,,,,,
1018119.0,F,235284.67,Clerk#000000518,133405.0,,,,,,,,,,,,,,,,,
1122209.0,F,61911.24,Clerk#000000108,119825.0,,,,,,,,,,,,,,,,,
1122209.0,F,61911.24,Clerk#000000108,119825.0,,,,,,,,,,,,,,,,,
1105125.0,xzxjrxrhrg,14859.47,Clerk#000000117,110024.0,,,,,,,,,,,,,,,,,
1095429.0,kwfozcinmz,26721.07,rlggpxbpbl,36179.0,,,,,,,,,,,,,,,,,
1015207.0,tdjnvbapvi,126554.26,Clerk#000000467,794947.0,,,,,,,,,,,,,,,,,
1130630.0,O,57407.97,Clerk#000000950,21097.0,,,,,,,,,,,,,,,,,
1130630.0,O,57407.97,Clerk#000000950,21097.0,,,,,,,,,,,,,,,,,
1018535.0,O,124955.55,Clerk#000000063,55609.0,,,,,,,,,,,,,,,,,
1018535.0,O,124955.55,Clerk#000000063,55609.0,,,,,,,,,,,,,,,,,
1015207.0,O,126554.26,Clerk#000000467,34877.0,,,,,,,,,,,,,,,,,
1015207.0,O,126554.26,Clerk#000000467,34877.0,,,,,,,,,,,,,,,,,
1167490.0,O,14543.52,Clerk#000000791,144644.0,,,,,,,,,,,,,,,,,
1167490.0,O,14543.52,Clerk#000000791,144644.0,,,,,,,,,,,,,,,,,
1122692.0,O,73280.83,Clerk#000000761,38419.0,,,,,,,,,,,,,,,,,
1122692.0,O,73280.83,Clerk#000000761,38419.0,,,,,,,,,,,,,,,,,
1098374.0,F,6551.16,Clerk#000000460,17876.0,,,,,,,,,,,,,,,,,
1098374.0,F,6551.16,Clerk#000000460,17876.0,,,,,,,,,,,,,,,,,
1169575.0,O,80225.78,Clerk#000000967,41596.0,,,,,,,,,,,,,,,,,
1169575.0,O,80225.78,Clerk#000000967,41596.0,,,,,,,,,,,,,,,,,
1070432.0,awjjfdpbjb,99851.09,yotwbcxbzd,686989.0,,,,,,,,,,,,,,,,,
1122692.0,rqjkusnzlt,73280.83,snmjaqvdlt,38419.0,,,,,,,,,,,,,,,,,
1082017.0,F,156782.18,Clerk#000000645,77954.0,,,,,,,,,,,,,,,,,
1082017.0,F,156782.18,Clerk#000000645,77954.0,,,,,,,,,,,,,,,,,
115232.0,O,20618.35,tfbgzthczm,430331.0,,,,,,,,,,,,,,,,,
101088.0,O,83017.98,Clerk#000000792,138119.0,,,,,,,,,,,,,,,,,
101088.0,O,83017.98,Clerk#000000792,138119.0,,,,,,,,,,,,,,,,,
101088.0,O,83017.98,Clerk#000000792,138119.0,,,,,,,,,,,,,,,,,
1047268.0,F,116594.86,Clerk#000000635,72175.0,,,,,,,,,,,,,,,,,
1047268.0,F,116594.86,Clerk#000000635,72175.0,,,,,,,,,,,,,,,,,
1075015.0,F,48667.51,xayfauzmqs,117618.0,,,,,,,,,,,,,,,,,
